274.1
264.31
253.2
243.41
230.52
220.29
207.84
190.94
191.83
178.04
170.04
157.14
145.14
129.57
123.79
105.56
88.218
78.879
58.423
46.862
28.629
17.067
-7.3905
-13.171
-33.182
-32.738
-46.968
-57.196
-72.76
-73.204
-97.218
-98.552
-122.12
-118.56
-127.9
-138.57
-140.8
-149.69
-159.47
-151.91
-165.7
-164.37
-172.37
-180.37
-189.71
-201.72
-184.82
-198.16
-201.72
-216.39
-225.29
-216.84
-224.4
-223.95
-227.96
-221.73
-238.18
-225.29
-238.18
-242.19
-249.75
-246.63
-243.96
-243.96
-253.75
-256.86
-251.97
-259.53
-250.64
-245.74
-251.97
-260.42
-260.86
-314.23
-367.59
-404.5
-431.18
-436.96
-439.18
-440.07
-436.96
-435.63
-431.18
-428.96
-424.51
-422.73
-417.39
-413.84
-411.17
-404.5
-401.83
-395.6
-391.6
-386.27
-382.71
-379.59
-374.26
-373.37
-366.7
-364.92
-362.25
-356.92
-354.25
-348.47
-344.46
-337.79
-334.24
-328.9
-321.79
-319.12
-318.23
-318.23
-313.78
-311.56
-304.44
-299.11
-291.55
-285.77
-278.65
-271.09
-262.64
-256.86
-249.3
-242.19
-232.85
-216.39
-211.06
-193.27
-189.27
-173.26
-165.25
-146.13
-132.79
-113.67
-102.11
-90.547
-68.313
-62.532
-22.955
-24.289
-8.7245
5.0608
12.176
28.185
38.412
43.749
50.864
57.089
60.202
65.094
76.656
